_r_1 _x_1 _y_1 _p_1 DR2Name RA_ICRS e_RA_ICRS DE_ICRS e_DE_ICRS SolID Source RandomI Epoch Plx e_Plx RPlx pmRA e_pmRA pmDE e_pmDE RADEcor RAPlxcor RApmRAcor RApmDEcor DEPlxcor DEpmRAcor DEpmDEcor PlxpmRAcor PlxpmDEcor pmRApmDEcor NAL NAC NgAL NbAL gofAL chi2AL epsi sepsi Solved APF WAL pscol e_pscol fvarpi MatchObsA Nper amax type MatchObs Dup o_Gmag FG e_FG RFG Gmag e_Gmag o_BPmag FBP e_FBP RFBP BPmag e_BPmag o_RPmag FRP e_FRP RFRP RPmag e_RPmag E_BR_RP_ Mode BP-RP BP-G G-RP RV e_RV o_RV Tefftemp loggtemp __Fe_H_temp Var GLON_1 GLAT_1 ELON ELAT fPriam Teff b_Teff B_Teff AG b_AG B_AG E_BP-RP_ b_E_BP-RP_ B_E_BP-RP_ fFLAME Rad b_Rad B_Rad Lum b_Lum B_Lum RAJ2000_1 e_RAJ2000 DEJ2000_1 e_DEJ2000 e_BP-RP e_BP-G d_arcsec _r_2 _x_2 _y_2 _p_2 RAJ2000_2 DEJ2000_2 errMaj errMin errPA _2MASS Jmag Jcmsig e_Jmag Jsnr Hmag Hcmsig e_Hmag Hsnr Kmag Kcmsig e_Kmag Ksnr Qflg Rflg Bflg Cflg Ndet prox pxPA pxCntr Xflg Aflg Cntr Hemis Date Scan GLON_2 GLAT_2 Xscan JD Jpsfchi Hpsfchi Kpsfchi Jstdap e_Jstdap Hstdap e_Hstdap Kstdap e_Kstdap edgeNS edgeEW edge dup use opt Dopt PAopt Bmag Rmag Nopt extKey scanKey coaddKey coadd Opt
0.114907 -0.022868 0.112608 348.5 "Gaia DR2 3026552608977182976" 112.48790199972 0.1921 -18.42939641271 0.2023 1635721458409799680 3026552608977182976 103537768 2015.5 0.6264 0.2849 2.1985 -1.428 0.409 -0.089 0.416 -0.1451 0.0735 0.0681 -0.1045 -0.0145 -0.1015 0.0501 0.2179 -0.0706 -0.2644 267 0 265 2 -0.2329 254.07 0.0 0.0 31 0 0.2014 1.5088 0.0654 -0.005 31 14 0.41094 0 33 0 281 390.4 1.067 365.798 19.209764523771657 0.0034712368623419825 29 132.4 6.483 20.422 20.0468 0.0532 29 408 4.432 92.072 18.2352 0.0118 1.384 0 1.8117008880422922 0.8370794943006992 0.9746 "" "" 0 "" "" "" NOT_AVAILABLE 233.64657348955 -0.16785630651 118.13893183892 -39.69717767769 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.487908479 6.341 -18.4293960299 6.4442 0.054510402584789695 0.053298868131378685 14.6125 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.115699 0.004402 0.115615 2.2 "Gaia DR2 3026552578910759296" 112.51664645074 0.4765 -18.42639118636 0.5011 1635721458409799680 3026552578910759296 656203855 2015.5 0.8088 0.6880 1.1756 7.642 1.052 -3.965 1.000 -0.2324 0.0740 0.0441 -0.1164 0.0446 -0.1046 0.0254 0.2200 -0.1360 -0.3207 267 0 267 0 3.6211 353.12 2.131 2.3 31 0 0.0338 1.0023 0.1512 -0.051 30 13 1.0444 0 31 0 272 146.0 0.9158 159.464 20.277220489220106 0.007042445275328828 23 47.81 3.77 12.682 21.1526 0.0856 26 176.5 6.267 28.161 19.1452 0.0386 1.536 0 2.0074418210292713 0.8753826203538146 1.1320 "" "" 0 "" "" "" NOT_AVAILABLE 233.65701913473 -0.14248701734 118.17289889109 -39.68883652027 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.51661177 16.3112 -18.4263741137 15.507 0.09392235829035916 0.08591272468561077 6.8324 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.110554 -0.002267 0.110531 358.8 "Gaia DR2 3026552578910773248" 112.50961690791 1.0033 -18.43147512921 1.0143 1635721458409799680 3026552578910773248 1117363558 2015.5 1.5527 1.3519 1.1485 -6.059 2.250 0.155 2.048 -0.4 0.2948 0.5298 -0.2674 -0.1952 -0.2719 0.2387 0.4738 -0.1116 -0.4818 147 0 147 0 1.1452 161.46 1.681 0.53 31 0 0.0186 0.9816 0.2734 -0.12 17 11 2.4179 0 17 0 147 83.03 0.8543 97.196 20.89029935198321 0.011314634384877344 12 44.39 8.358 5.311 21.2331 0.2044 13 106.9 7.918 13.498 19.6897 0.0804 1.822 0 1.5434303660343396 0.3427899291234979 1.2005 "" "" 0 "" "" "" NOT_AVAILABLE 233.65828004972 -0.150777537 118.1657112342 -39.69513990199 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.509644406 34.8861 -18.4314757957 31.7614 0.21968949710105792 0.2047400154195361 18.3039 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.114699 -0.002502 0.114672 358.8 "Gaia DR2 3026552578910769536" 112.50936959558 0.4824 -18.42733385333 0.5827 1635721458409799680 3026552578910769536 1414666420 2015.5 -1.1801 0.8364 -1.4109 -0.024 1.024 1.782 1.117 -0.3059 0.0549 0.0486 0.0010 -0.3060 -0.0905 0.1606 0.3772 -0.3791 -0.3349 188 0 188 0 2.3032 229.92 1.866 1.9 31 0 0.0446 1.4171 0.1564 -0.024 21 12 1.1389 0 23 1 193 174.3 1.19 146.478 20.08496966320001 0.007628042496972383 15 34.66 6.435 5.387 21.5018 0.2016 17 245.3 6.11 40.139 18.7878 0.0270 1.606 0 2.7139640866554444 1.4168276379561853 1.2971 "" "" 0 "" "" "" NOT_AVAILABLE 233.65453392412 -0.14899656658 118.16434722855 -39.69112697041 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.509369702 15.8817 -18.4273415243 17.3198 0.2033808345351538 0.2017093512921707 12.1000 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.110526 -0.001224 0.110519 359.4 "Gaia DR2 3026552578910771456" 112.51071645903 0.4885 -18.43148672249 0.5816 1635721458409799680 3026552578910771456 638563904 2015.5 0.6884 0.7774 0.8856 -1.460 1.078 1.782 1.197 -0.1812 0.0538 0.1868 -0.1205 0.1384 -0.0915 0.1598 0.1850 0.0155 -0.3222 266 0 265 1 2.5552 321.96 1.809 1.4 31 0 0.029 1.2597 0.1645 -0.005 30 14 1.164 0 32 0 283 123.2 0.806 152.913 20.461432680126833 0.007325010206744989 24 33.65 4.889 6.883 21.5339 0.1577 27 154.5 4.836 31.952 19.2895 0.0340 1.527 0 2.244461093486155 1.0725369706435899 1.1719 "" "" 0 "" "" "" NOT_AVAILABLE 233.65879069047 -0.14986784611 118.16704309494 -39.69494480974 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.510723085 16.71 -18.4314943931 18.5667 0.16138669851539422 0.15792721178628855 19.0170 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.120458 -0.025127 0.117809 348.0 "Gaia DR2 3026552613270535936" 112.48552212686 0.4455 -18.42419556163 0.4854 1635721458409799680 3026552613270535936 48614197 2015.5 0.8136 0.6688 1.2164 -0.371 0.961 -0.138 0.949 -0.1897 0.0157 0.0850 0.0246 0.1135 0.0677 -0.0504 0.3005 -0.1491 -0.2700 247 0 246 1 0.4002 249.21 0.0 0.0 31 0 0.0397 1.4727 0.1607 -0.019 29 13 0.95679 0 31 0 264 133.1 0.7828 170.018 20.37803646722103 0.00663476500511498 23 49.17 4.954 9.924 21.1222 0.1094 26 152.5 4.755 32.068 19.3038 0.0339 1.515 0 1.8185124090803093 0.744201332652267 1.0742 "" "" 0 "" "" "" NOT_AVAILABLE 233.64092695027 -0.16734286923 118.13471900443 -39.69252592381 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.485523812 14.9004 -18.4241949688 14.7181 0.11454505703302216 0.10961167965191831 18.1576 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.12039 0.011724 0.119818 5.6 "Gaia DR2 3026552677696668416" 112.52436325246 0.2245 -18.42218774996 0.2501 1635721458409799680 3026552677696668416 771816098 2015.5 -0.2127 0.3430 -0.6200 0.391 0.491 0.566 0.512 -0.2248 0.0800 0.1322 -0.1144 0.0286 -0.0950 0.0393 0.2400 -0.0757 -0.3243 284 0 284 0 0.2618 284.55 0.0 0.0 31 0 0.1353 1.4134 0.0754 -0.037 32 14 0.51212 0 33 0 293 298.5 1.01 295.539 19.50122099752261 0.004090855758242529 32 94.99 5.052 18.802 20.4072 0.0577 33 315.9 4.966 63.611 18.5130 0.0171 1.377 0 1.894213882561278 0.9059500370697613 0.9882 "" "" 0 "" "" "" NOT_AVAILABLE 233.6568440317 -0.13404669815 118.18114282186 -39.68326684321 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.524361476 7.6168 -18.4221901866 7.9463 0.060260788840577596 0.05790650013080327 9.8123 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.125456 0.014048 0.124667 6.4 "Gaia DR2 3026552677696674432" 112.52681257668 0.2655 -18.41733883114 0.295 1635721458409799680 3026552677696674432 1510739187 2015.5 1.3397 0.4135 3.2398 1.373 0.574 3.749 0.596 -0.2911 0.1815 0.1932 -0.1714 -0.0966 -0.1692 0.0945 0.3035 -0.1639 -0.3514 281 0 281 0 1.5282 312.76 0.859 0.99 31 0 0.1034 1.3258 0.0844 -0.051 32 14 0.61057 0 33 0 288 269.5 0.9975 270.237 19.61180170875778 0.004402551498629888 25 78.09 6.248 12.498 20.6198 0.0869 26 324.1 6.283 51.582 18.4852 0.0210 1.492 0 2.134653403161902 1.0080540963767959 1.1265 "" "" 0 "" "" "" NOT_AVAILABLE 233.65370487306 -0.12968115433 118.18285500716 -39.67805379785 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.526806345 8.9023 -18.4173549734 9.2364 0.08941452443995199 0.08699249476144037 9.6058 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.123417 0.004368 0.123339 2.0 "Gaia DR2 3026552681989964800" 112.51661024926 0.8912 -18.4186667457 1.2878 1635721458409799680 3026552681989964800 820761093 2015.5 1.5531 1.4847 1.0461 -0.430 2.172 3.729 3.682 -0.3537 -0.3070 0.4922 -0.3575 0.3858 -0.3214 0.5227 -0.2478 0.4472 -0.5598 160 0 160 0 2.328 198.92 2.147 0.79 31 0 0.0169 1.0153 0.2950 -0.127 19 9 3.5673 0 20 0 172 84.84 0.91 93.23 20.866859929017583 0.011783943870865246 13 39.6 10.17 3.895 21.3571 0.2787 17 114.5 6.523 17.550 19.6151 0.0619 1.816 1 1.7420312524953765 0.4902472397611035 1.2517 "" "" 0 "" "" "" NOT_AVAILABLE 233.6502253738 -0.13881097956 118.17086832185 -39.6812717159 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.5166122 33.675 -18.4186828015 57.0899 0.28553269466076914 0.278992942714203 9.5853 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.127465 -0.03731 0.121882 343.0 "Gaia DR2 3026552815135625344" 112.47268200024 0.1902 -18.42011969281 0.214 1635721458409799680 3026552815135625344 1319608682 2015.5 0.9149 0.2863 3.1958 -0.270 0.412 1.209 0.422 -0.1525 0.1269 0.1128 -0.0450 0.0583 -0.0167 0.0353 0.2393 -0.0819 -0.2599 256 0 254 2 3.0128 321.68 0.836 1.8 31 0 0.2033 1.4269 0.0614 -0.023 29 14 0.41486 0 31 0 271 452.5 1.141 396.386 19.049377559014676 0.0032775134247000934 29 170.6 7.47 22.840 19.7713 0.0475 29 460.6 8.521 54.057 18.1036 0.0201 1.395 0 1.6677821529881847 0.7219476280066495 0.9458 "" "" 0 "" "" "" NOT_AVAILABLE 233.63150766843 -0.17607755164 118.11815301512 -39.69093823463 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.472683225 6.3853 -18.420124899 6.5502 0.05166063214232981 0.04767112146290174 15.1507 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.128737 -0.034508 0.124026 344.5 "Gaia DR2 3026552815135628160" 112.47563499237 0.288 -18.41797702278 0.309 1635721458409799680 3026552815135628160 1480642466 2015.5 -0.1617 0.4202 -0.3848 -1.793 0.631 4.435 0.633 -0.16 0.1079 0.2015 -0.0859 0.0409 -0.0562 0.0505 0.2290 -0.0590 -0.2744 263 0 262 1 0.7865 274.55 0.0 0.0 31 0 0.0905 1.5557 0.0938 -0.047 30 14 0.63223 0 32 0 276 223.7 0.9229 242.353 19.814429180816482 0.004828070124861869 28 72.51 5.676 12.775 20.7004 0.0850 29 248.8 5.36 46.420 18.7723 0.0234 1.437 0 1.9281161932815003 0.8859610591005236 1.0421 "" "" 0 "" "" "" NOT_AVAILABLE 233.6309711766 -0.17259146333 118.12117189825 -39.68828419129 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.475643127 9.7865 -18.4179961182 9.8207 0.08817903071122542 0.08513605934676746 18.7334 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.139452 0.066467 0.122593 28.5 "Gaia DR2 3026553193092747008" 112.58206274838 0.2275 -18.41940061299 0.2512 1635721458409799680 3026553193092747008 1526556372 2015.5 -0.2756 0.3603 -0.7649 -3.124 0.484 2.818 0.527 -0.2275 0.0668 0.0090 -0.0315 0.0904 0.0006 0.0447 0.2592 -0.1529 -0.2933 310 0 308 2 0.7314 320.67 0.0 0.0 31 0 0.122 1.4894 0.0762 -0.011 35 14 0.51235 0 36 0 307 272.9 1.119 243.936 19.598430888403335 0.004801118381676118 31 94.69 4.489 21.096 20.4106 0.0515 30 286.1 5.197 55.058 18.6205 0.0197 1.395 0 1.7901216630083638 0.812220252202799 0.9779 "" "" 0 "" "" "" NOT_AVAILABLE 233.68067425034 -0.08468382894 118.25013978439 -39.6696837257 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.582076925 7.5115 -18.4194127444 8.1729 0.05516588835060126 0.051709072912518486 17.5609 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.144422 0.079317 0.120692 33.3 "Gaia DR2 3026553128666430720" 112.59560703719 0.6917 -18.42129587096 0.7438 1635721458409799680 3026553128666430720 1376707656 2015.5 -0.0485 1.0462 -0.0464 -5.196 1.477 6.968 1.594 -0.3521 -0.1802 0.1926 -0.1900 0.1511 -0.1050 0.1173 0.2579 0.0623 -0.4735 214 0 214 0 0.0008 208.35 0.0 0.0 31 0 0.0218 1.0713 0.2332 -0.031 26 12 1.6506 0 27 0 226 93.81 0.8742 107.315 20.75776562098983 0.01027610247894248 20 30.23 5.822 5.193 21.6502 0.2091 24 141.6 5.817 24.345 19.3842 0.0446 1.832 0 2.2659191851853713 0.8923953840116745 1.3735 "" "" 0 "" "" "" NOT_AVAILABLE 233.68850679924 -0.0743216708 118.26699068148 -39.66899050083 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.595630616 22.8994 -18.4213258739 24.7222 0.21377729120066247 0.20931714938677437 12.3593 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.1416 0.072437 0.121669 30.8 "Gaia DR2 3026553193092745472" 112.58835465222 0.1638 -18.42032166203 0.1888 1635721458409799680 3026553193092745472 1638554787 2015.5 0.2384 0.2680 0.8897 -0.827 0.348 -0.861 0.384 -0.2055 0.0858 -0.0296 -0.0360 0.0721 -0.0090 -0.0005 0.2556 -0.1264 -0.2679 313 0 313 0 0.5695 321.67 0.0 0.0 31 0 0.221 1.4488 0.0545 -0.019 36 14 0.36854 0 38 0 331 424.9 1.085 391.551 19.117683187872377 0.0033059703824473152 35 144.1 5.656 25.474 19.9549 0.0426 35 438 5.255 83.351 18.1581 0.0130 1.370 0 1.7968505012766869 0.8372828665004199 0.9595 "" "" 0 "" "" "" NOT_AVAILABLE 233.68434835012 -0.07988957705 118.25797828073 -39.66940168391 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.588358404 5.4005 -18.4203179536 5.9575 0.04463157268618928 0.042774010043486535 16.0125 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.133934 0.071126 0.113488 32.1 "Gaia DR2 3026553090013520640" 112.58697707478 0.2122 -18.42850364636 0.2481 1635721458409799680 3026553090013520640 164297323 2015.5 0.1319 0.3362 0.3923 -3.920 0.468 6.280 0.523 -0.2909 0.0262 0.1540 -0.1625 0.1230 -0.1325 0.1419 0.2061 -0.0495 -0.3990 310 0 309 1 0.3968 313.21 0.0 0.0 31 0 0.1403 1.4255 0.0682 -0.039 35 14 0.52293 0 37 0 323 316.0 1.048 301.661 19.439079226318356 0.004024099602737801 32 112.9 5.197 21.719 20.2200 0.0500 32 337 4.253 79.232 18.4429 0.0137 1.423 0 1.7771602295739264 0.7809706529748865 0.9961 "" "" 0 "" "" "" NOT_AVAILABLE 233.69089799577 -0.08496454062 118.25842413602 -39.67768028628 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.586994866 7.2521 -18.4285306863 8.1135 0.05189097748476336 0.05017454348987646 18.8663 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.126371 0.075163 0.101588 36.5 "Gaia DR2 3026553094311871488" 112.5912380131 1.761 -18.44040119942 1.7496 1635721458409799680 3026553094311871488 1451810582 2015.5 "" "" "" "" "" "" "" -0.6215 "" "" "" "" "" "" "" "" "" 107 0 107 0 0.6219 110.44 0.0 9.9e-16 3 0 0.0142 "" "" -0.184 13 8 5.2291 0 13 0 111 72.97 1.024 71.284 21.030464763552196 0.01533680201531345 0 "" "" "" "" "" 0 "" "" "" "" "" "" 0 "" "" "" "" "" 0 "" "" "" NOT_AVAILABLE 233.70327529405 -0.08713127361 118.26664147532 -39.68853843413 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.591238013 1.761 -18.4404011994 1.7496 "" "" 9.7548 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.137321 0.071567 0.117198 31.4 "Gaia DR2 3026553193092739840" 112.5874402174 0.2702 -18.42479352679 0.2968 1635721458409799680 3026553193092739840 1605081910 2015.5 0.8651 0.4368 1.9807 -0.286 0.565 2.122 0.600 -0.1993 0.0015 0.0060 -0.0054 0.0569 0.0128 -0.0167 0.3055 -0.1611 -0.2679 300 0 297 3 0.9402 314.62 0.657 0.5 31 0 0.088 1.3101 0.0975 -0.023 34 13 0.58604 0 37 0 315 234.6 0.944 248.466 19.76281139266542 0.004726044518608183 31 72.93 5.051 14.439 20.6941 0.0752 31 283.3 7.41 38.230 18.6313 0.0284 1.519 0 2.0628359719729943 0.9313081897894548 1.1315 "" "" 0 "" "" "" NOT_AVAILABLE 233.68785447446 -0.08279773312 118.25802679841 -39.67395677559 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.587441516 8.7668 -18.4248026637 9.3118 0.08041262836711947 0.07535498736502627 14.4738 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.136055 0.080799 0.109465 36.4 "Gaia DR2 3026553128666439168" 112.59717440525 0.1824 -18.43252230574 0.2142 1635721458409799680 3026553128666439168 1020273669 2015.5 0.3751 0.2965 1.2649 -2.667 0.395 0.654 0.453 -0.2683 0.0387 0.0623 -0.1105 0.0416 -0.0942 0.0487 0.2387 -0.0767 -0.3488 344 0 343 1 0.9186 361.75 0.0 0.0 31 0 0.165 1.3973 0.0596 -0.055 39 14 0.44015 0 41 0 358 359.5 1.016 353.687 19.299182994402315 0.0035585570804694574 25 155.6 10.41 14.938 19.8715 0.0727 22 435.8 7.688 56.689 18.1636 0.0192 1.645 0 1.7079332749581226 0.572332574936933 1.1356 "" "" 0 "" "" "" NOT_AVAILABLE 233.6990683165 -0.07840805972 118.2717805459 -39.6796980844 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.597186509 6.1245 -18.432525123 7.0259 0.07520070626532525 0.07278302168294647 2.6947 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.128204 0.067675 0.108887 31.9 "Gaia DR2 3026553094308694400" 112.58334080412 0.2509 -18.4331052023 0.3154 1635721458409799680 3026553094308694400 275694079 2015.5 0.4178 0.4241 0.9852 -5.894 0.545 2.849 0.723 -0.1763 0.1589 0.0983 -0.1590 -0.0142 -0.1312 -0.2471 0.1569 0.0183 -0.2427 272 0 271 1 -0.0473 264.25 0.0 0.0 31 0 0.1087 1.5098 0.0811 -0.082 31 13 0.66049 0 35 0 287 276.2 1.144 241.484 19.58518362502941 0.0048429302399225806 29 120.2 5.641 21.307 20.1518 0.0510 30 287 5.159 55.639 18.6170 0.0195 1.474 0 1.5347229718449213 0.5665455149782197 0.9681 "" "" 0 "" "" "" NOT_AVAILABLE 233.69327814955 -0.09019999571 118.25521774466 -39.6828750491 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.583367552 8.4553 -18.4331174694 11.2175 0.05461594350898808 0.05120492198641813 14.3925 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.133647 0.067372 0.115423 30.3 "Gaia DR2 3026553163026192896" 112.58301908252 0.9369 -18.42656983686 1.4344 1635721458409799680 3026553163026192896 122444383 2015.5 -0.7786 1.2492 -0.6233 -2.569 2.181 1.130 3.175 -0.5805 0.0948 0.6631 -0.5776 -0.1425 -0.6255 0.8180 0.2415 -0.1956 -0.7050 167 0 165 2 -1.236 138.29 0.0 0.0 31 0 0.023 1.2592 0.2610 -0.037 21 9 3.4394 0 22 0 178 95.05 1.091 87.134 20.743496829346707 0.012590194577202273 20 87.34 13.98 6.247 20.4984 0.1738 19 128.7 8.868 14.512 19.4881 0.0748 2.273 0 1.010329099354518 -0.24512975278579674 1.2554 "" "" 0 "" "" "" NOT_AVAILABLE 233.68739875595 -0.0873299826 118.25314362677 -39.67653028711 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.583030742 33.8204 -18.4265747022 49.2349 0.18923308809270534 0.17426089378076162 4.5261 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
0.141181 0.081047 0.1156 35.0 "Gaia DR2 3026553128668385408" 112.5974325729 1.131 -18.42638646108 1.1901 1635721458409799680 3026553128668385408 759053526 2015.5 3.8923 1.6812 2.3152 -0.124 2.497 4.147 2.498 -0.3971 0.3503 0.5565 -0.5635 0.0330 -0.5752 0.5348 0.2012 -0.0790 -0.6160 139 0 138 1 2.0018 167.61 1.189 0.27 31 0 0.0191 1.2471 0.2968 -0.06 17 10 2.987 0 18 0 146 82.94 1.147 72.287 20.89143755800805 0.015126931355626066 10 33.76 5.79 5.831 21.5304 0.1862 15 131.8 6.684 19.719 19.4621 0.0551 1.996 0 2.0682502449099367 0.6389241361172715 1.4293 "" "" 0 "" "" "" NOT_AVAILABLE 233.69380376867 -0.07524686295 118.27050924611 -39.67363580931 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" 112.597433136 38.7243 -18.4264043164 38.7357 0.1941878182572131 0.18682206110638 8.7990 "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
